id,title,category,subcategory,lab_type,risk_level,hazard_types,scenario,question,answer,steps,ppe,forbidden,disposal,first_aid,emergency,legal_notes,references,source_type,source_title,source_org,source_version,source_date,source_url,last_updated,reviewer,status,tags,language
KB-BLK-9156,薄层色谱(TLC)的安全注意事项——比想象中更危险,化学,薄层色谱TLC安全,化学,2,溶剂蒸气;吸入;紫外,薄层色谱TLC展开缸的使用,跑TLC板(薄层色谱)有什么安全风险？不就是滴个点在铝板上吗？,TLC的安全风险比你想象的更大且常常被忽视:1)展开缸中的溶剂蒸气——TLC展开缸是敞口或有盖容器积聚有机溶剂蒸气(己烷/乙酸乙酯/二氯甲烷/甲醇等)，当你打开盖子将TLC板放入或取出时——一股溶剂蒸气迎面而来被你吸入;2)紫外灯检查——TLC紫外灯(254nm短波UV-C)可直接灼伤角膜和皮肤——不要直视紫外灯或让皮肤暴露在紫外光下;3)毛细管点样——点样毛细管极细且尖锐，一端已沾有样品溶液——手指被毛细管刺伤后样品化学物进入伤口(可能感染或引发不良免疫反应);4)碘缸显色——碘(I2)蒸气对呼吸道和眼睛有腐蚀性，碘缸应在通风柜内操作且不要长时间敞口;5)展开缸放在实验台而不是通风柜中——整个TLC操作(从点样到显色)在通风柜中或至少局部通风条件下进行——避免吸入持续挥发的溶剂。使用预涂板的废弃TLC板(含硅胶+粘结剂+化学残留)作为化学固废处置。,在通风柜或局部通风下操作-UV看板不直视+戴UV护目镜-毛细管用后入利器盒-碘显色在通风柜-废板入化学固废,护目镜(防UV);丁腈手套;实验服;在通风柜内操作,严禁TLC展开缸放台面敞口(持续室内污染);严禁直视紫外灯(角膜灼伤);严禁用过的毛细管不入利器盒随意丢弃,展开后废溶剂按有机危废;用过的TLC板入化学固废,毛细管刺伤:冲洗+消毒+如有大量化学残留就医;UV眼灼伤:暗室休息+冷敷+眼科,N/A,,Prudent Practices in the Laboratory (National Academies Press); National Academies Press; https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,public_authoritative_source,Prudent Practices in the Laboratory (National Academies Press),National Academies Press,,,https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,2026-07-18,auto-generate; pending human review,draft,TLC;薄层色谱;展开缸;UV;毛细管,zh-CN
KB-BLK-9157,离心机的生物安全防护——密封转头和安全杯,生物,离心机生物安全操作,生物,3,生物气溶胶;泄漏;感染,BSL-2实验室内离心含病原体的样品,离心BSL-2样品必须要密封转头或安全杯吗？普通离心管和转头不行吗？,对含有BSL-2级病原体的样品进行离心时必须使用密封转头(sealed rotor)或带有密封盖的安全杯(safety cup)装载离心管——这是防止在离心管破裂或泄漏时将病原体释放到实验室环境的最后一道屏障。普通开式转头在离心管泄漏时，病原体培养液在离心力下雾化为微米级气溶胶——直接通过离心机排风口输出到整个实验室空间——吸入性暴露可能感染在场所有人。而密封转头或安全杯(O-ring密封)即使内部离心管破裂，全部内容物也被限制在密封容器内部。选择:1)如果离心机在BSC外→必须使用密封转头或安全杯;2)即使离心机在BSC内——依然强烈推荐——因为在BSC内清理泄漏的病原体液也是高风险操作。所有密封转头和安全杯应定期检查O-ring密封圈(龟裂/老化=更换)，并按制造商的压力测试规程定期做泄漏测试(如每6个月)。,BSL-2样品离心→密封转头或安全杯内装载→离心后在BSC中打开密封转头/杯→O-ring定期检查和每年压力测试,BSL-2:实验服+手套+护目镜+BSC操作;BSC外离心时:密封转头/安全杯必须,严禁BSL-2样品在普通开式转头中离心(除非离心机在密封壳体内);严禁O-ring裂纹仍继续使用;严禁离心后不经过BSC直接打开转头,离心管破裂后安全杯/转头内部和内容物作为生物危废处置,离心管泄漏且密封转头/杯也在离心力下失效(极罕见):关闭离心机→等待至少30min气溶胶沉降→在BSC中清理,密封转头O-ring在运行中出现可见泄漏:立即停止离心→在BSC中处理→更换O-ring→压力测试通过后方可使用,,"Biosafety in Microbiological and Biomedical Laboratories (BMBL), 6th Edition; CDC/NIH; https://www.cdc.gov/labs/BMBL.html",public_authoritative_source,"Biosafety in Microbiological and Biomedical Laboratories (BMBL), 6th Edition",CDC/NIH,,,https://www.cdc.gov/labs/BMBL.html,2026-07-18,auto-generate; pending human review,draft,离心;密封转头;安全杯;BSL-2;气溶胶,zh-CN
KB-BLK-9158,组织匀浆和超声处理的生物气溶胶防控,生物,组织匀浆和超声的生物安全,生物,3,气溶胶;感染;噪声,组织匀浆器/超声细胞破碎/涡旋操作含病原体的样品,用超声破碎含BSL-2病原体的细菌时会产生什么额外风险？,超声破碎(sonication)和机械匀浆(homogenization)是高气溶胶生成操作——比离心和普通移液产生更多气溶胶且颗粒更细。必须在BSC内进行！匀浆器的探头(probe)在样品液体中高速振动/旋转时，产生的大量微小液滴和气溶胶会从样品管周围扩散到空气中。对于超声细胞破碎仪:1)在BSC内操作——探头和样品完全在BSC的气流屏障内;2)使用密封式超声杯(Cup Horn/Sealed Sonicator Cup)——将样品密封在容器中，超声探头不与样品直接接触而是通过水/液体耦合介质传播超声——这完全消除了气溶胶排放;3)如果必须用探头直入样品——在样品管周围加一个气溶胶屏蔽罩(aerosol containment shield);4)超声过程中由于空化效应产生大量热——冷却保持低温以降低气溶胶蒸发率;5)超声后等待至少2分钟让BSC净化后再打开样品管。组织匀浆器同理——在BSC内并且使用的匀浆管必须带密封盖。,BSC内操作超声/匀浆-优先用密封式超声杯/Cup Horn-探头直接入样品时加气溶胶屏蔽罩-冷却-操作后等BSC净化2min再开管,BSL-2 PPE:实验服+双层手套+护目镜;BSC;听力保护(细胞破碎仪>85dBA),严禁不在BSC内超声/匀浆含病原体的样品;严禁无屏蔽(气溶胶屏蔽罩)探头直入操作;严禁超声后立即开管取样品(气溶胶仍在),超声/匀浆后废弃物(样品管/屏蔽罩/手套等)按生物危废处置,N/A,在BSC外意外超声含病原体样品:停止→撤离→关门→等待气溶胶沉降(≥30min)→按生物溅洒应急清理,,"Biosafety in Microbiological and Biomedical Laboratories (BMBL), 6th Edition; CDC/NIH; https://www.cdc.gov/labs/BMBL.html",public_authoritative_source,"Biosafety in Microbiological and Biomedical Laboratories (BMBL), 6th Edition",CDC/NIH,,,https://www.cdc.gov/labs/BMBL.html,2026-07-18,auto-generate; pending human review,draft,超声;匀浆;气溶胶;BSC;Cup Horn,zh-CN
KB-BLK-9159,真空操作中的玻璃内爆(implosion)风险,物理,真空系统的玻璃件和泄压,通用,4,内爆;玻璃碎片;飞溅,真空操作中的玻璃器皿破裂,为什么真空系统要用厚壁玻璃或安全涂层？普通烧瓶能抽真空吗？,"真空系统中玻璃器皿承受的是大气压(约1kg/cm²=约100kPa=14.7psi)的外向内力——这意味着一个中等大小的1L圆底烧瓶表面承受的总压力可达>500kg(半吨!)。如果瓶体有微小裂纹/擦伤或壁厚不均匀——在真空下可能发生灾难性的内爆(implosion)——玻璃碎片向内飞射→以弹片般速度和锐利度飞溅→严重割伤。因此凡是用于真空的玻璃器皿:1)必须用设计用于真空的厚壁玻璃(Pyrex/Duran等硼硅酸玻璃)且器皿上应标注""VACUUM""指示;2)任何时候抽真空前需目检玻璃器皿的星形裂纹/擦伤/壁厚均匀性——有缺陷就报废;3)推荐用安全涂层(Teflon PFA或塑料涂层)的真空玻璃——即使内爆，塑料涂层也能把碎片绑在一起(类似防爆膜原理);4)在真空系统和操作者之间放置透明的防爆挡板(聚碳酸酯/Plexiglas);5)频繁使用的真空玻璃器皿(如旋转蒸发仪的接收瓶)应在每使用3-6个月后仔细检查内壁的光滑性(内壁的细小微裂纹是内爆的先兆)。",仅用真空级厚壁玻璃+标注VACUUM-用前目检星形裂纹/擦伤-加安全涂层-防爆挡板-每3-6月检查内壁光洁度,护目镜+面罩;防割手套(处理真空玻璃时);防爆挡板,严禁用普通薄壁烧瓶/试管抽真空;严禁有星形裂纹的玻璃器皿抽真空(内爆几乎一定发生);严禁无PPE和防爆挡板操作真空玻璃,内爆后的玻璃碎片入利器盒,玻璃碎片割伤:止血+取碎片+就医,真空玻璃内爆+化学品溅洒:先处理割伤(止血)→化学品溅洒应急(冲洗)→就医,,Prudent Practices in the Laboratory (National Academies Press); National Academies Press; https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,public_authoritative_source,Prudent Practices in the Laboratory (National Academies Press),National Academies Press,,,https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,2026-07-18,auto-generate; pending human review,draft,真空;内爆;厚壁玻璃;星形裂纹;防爆挡板,zh-CN
KB-BLK-9160,"超声波清洗器(Bath Sonicator)不仅是""洗眼镜的东西""",物理,超声波浴槽(Bath Sonicator)危害,通用,3,噪声;气溶胶;手损伤;火灾,超声波清洗器的日常使用,为什么超声清洗器里不能直接用丙酮或乙醚等易燃溶剂洗东西？,直接将易燃溶剂(丙酮/乙醚/己烷等)倒入敞口超声浴槽中是一个巨大的火灾和爆炸风险:超声空化效应在溶剂中产生微小的热点(局部温度可达数千°C)，如果槽内液体上方有易燃蒸气与空气的混合物，且空化气泡内爆产生的局部高温可能触发着火或爆炸。因此:1)需要超声清洗大量有机溶剂时——将溶剂和需要清洗的物品放入密封的玻璃瓶/塑料管中，将密封容器放入超声浴的水中——通过水传播超声穿透玻璃/塑料作用于容器内部的溶剂——这隔离了易燃蒸气与可能的空化着火;2)使用防爆设计的超声清洗器(也有专门的可处理溶剂的设备，但这些也很少见且昂贵);3)绝对不要在浴中用敞口烧杯装溶剂。此外超声浴的日常注意:盖上盖子操作降低噪声和气溶胶、勤换水(浴水会积累污垢、细菌和微量化学品成为污染源)。,有机溶剂:密封瓶装→密封瓶放入超声浴水→超声通过水传递;敞口禁溶剂-盖盖子降噪声和气溶胶-勤换水,护目镜;实验服;听力保护(仅当超声噪声>85dBA时——通常浴槽<80dBA但探头式>100dBA),严禁敞口烧杯装有机溶剂在浴中超声;严禁在易燃蒸气区使用非防爆超声清洗器;严禁超声时手入浴液;严禁浴水久不换,超声清洗废液按化学废液处置,N/A,超声清洗中发生起火:立即拔掉电源(不要在火区拔)→CO2灭火器,,Prudent Practices in the Laboratory (National Academies Press); National Academies Press; https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,public_authoritative_source,Prudent Practices in the Laboratory (National Academies Press),National Academies Press,,,https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,2026-07-18,auto-generate; pending human review,draft,超声浴;易燃溶剂;空化;密封瓶;防爆,zh-CN
KB-BLK-9161,真空烘箱(Vacuum Oven)的安全——不是普通烘箱,设备,真空烘箱的安全使用,化学,4,爆炸;火灾;溶剂蒸气,真空烘箱干燥含有机溶剂的样品,为什么不能用真空烘箱干燥含大量有机溶剂的样品？,绝对不能！原因是爆炸。真空烘箱在真空下加热——箱内空间的氧气浓度很低，似乎安全。但危险在于:1)有机溶剂蒸气在低气压下的自燃温度(AIT)可能大幅降低——在真空+高温下可能达到自燃温度;2)溶剂蒸气充满了烘箱内部空间——真空泵排出的溶剂蒸气通过泵的压缩加热可能在泵内部达到爆炸浓度;3)如果箱内还有空气残留(烘箱不是100%无氧状态——你不是用惰气保护烘箱而只是粗糙抽真空)——有机蒸气+剩余氧气的混合物可能处于爆炸极限内;4)突然的泵故障使空气反抽入烘箱——箱内瞬间形成爆炸混合物。如果用真空烘箱干燥含微量溶剂的样品——仅应经过彻底预干燥(如先在通风柜中空气干或氮吹干至几乎无溶剂)后再真空烘箱处理。对于分析级残留量(ppm级)是相对安全的。另一种方法是使用惰气(氮气)吹扫的真空烘箱——但这也是非用户自行操作的。,彻底预干燥后才入真空烘箱(至几乎无溶剂)-仅微量残留-使用惰气吹扫保护(如可)-真空泵排气通室外-绝不用来加速大量溶剂挥发,护目镜;隔热手套;实验服,严禁湿样品(含大量有机溶剂)入真空烘箱;严禁真空烘箱排气管通入室内(排在室外或通风柜);严禁无人值守运行含可燃材料的烘箱,真空泵油吸收溶剂后按危废处置,N/A,真空烘箱爆炸或起火:撤离+报警,,Prudent Practices in the Laboratory (National Academies Press); National Academies Press; https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,public_authoritative_source,Prudent Practices in the Laboratory (National Academies Press),National Academies Press,,,https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,2026-07-18,auto-generate; pending human review,draft,真空烘箱;爆炸;溶剂;自燃温度;预干燥,zh-CN
KB-BLK-9162,手套箱再生(Regeneration)过程中的氢气排放风险,设备,手套箱再生操作安全,化学,4,氢气;高温;爆炸,手套箱催化床再生(Regeneration),手套箱再生过程中为什么会产生氢气？如何确保安全的排放？,手套箱的催化床再生是通过混合气中含有的低浓度氢气(通常5-10%H2)与铜催化剂/分子筛上吸附的氧反应再生催化剂并产生水。但再生过程中催化床在加热(>100°C)条件下，氢气消耗不完全时会在再生管路中积聚并可到达手套箱排气口。如果排气管道(vent line)被阻塞/断开/未连接至室外——氢气会在实验室中积聚→爆炸性混合气。安全措施:1)确认再生排气管连接完好且通向室外(不是通向室内天花板或通风柜——气流来自室内而非室外);2)在再生启动前和过程中定期用氢气检测仪检测排气口和手套箱周边区域(特别是氧浓度报警器旁);3)不要在手套箱再生期间在手套箱旁边使用焊枪、切割金属或任何产生火花/火花的设备;4)手套箱再生周期通常设置为每3-6个月一次(根据箱内使用量和H2O/O2水平触发)——不要延迟再生，也不要去加快再生频率超过制造商建议(过早不必要的再生浪费催化剂寿命和浪费能源)。保持手套箱的区域通风良好。,排气管确认连至室外+无阻塞→再生前/中氢气检测→再生时手套箱周边禁用火花设备→按制造商周期进行(3-6月),N/A,严禁排气管通入室内;严禁再生时在手套箱旁产生火花;严禁管阻塞时再生;严禁超频率再生(浪费催化剂),废催化剂按危废处置,N/A,发现排气管H2泄漏+室内H2浓度升高:立即停止再生→开门窗通风→不操作用电设备→必要时疏散,,Prudent Practices in the Laboratory (National Academies Press); National Academies Press; https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,public_authoritative_source,Prudent Practices in the Laboratory (National Academies Press),National Academies Press,,,https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,2026-07-18,auto-generate; pending human review,draft,手套箱;再生;氢气;排气管;催化剂,zh-CN
KB-BLK-9163,自动移液工作站(Liquid Handler)的安全与交叉污染防控,设备,自动移液工作站安全,生物,3,气溶胶;交叉污染;样本混淆,自动移液工作站/液体处理器(Liquid Handler)的使用,自动液体处理器比人工移液安全吗？有哪些额外风险？,自动液体处理器通量比手动高很多倍——这意味着一旦出错(如交叉污染/气溶胶扩散/样本混淆)，受影响的样本量也成倍放大。安全:1)运行前必须进行液路检查(注射泵/管路有无堵塞和泄漏);2)运行含有病原体的样品时，液体处理器应在BSC内或专用防气溶胶罩(enclosure)中运行;3)使用带滤芯的枪头——滤芯阻挡样品气溶胶进入液体处理器内部——无滤芯枪头运行含病原体样品可能导致整条管路系统被污染(清理代价极高且需长时间停机);4)样本追踪和板位确认——自动处理大量样本(96/384/1536孔板)时，必须用板位标签和软件中双重确认板的方向、位置和样本ID——跑错了板=所有结果作废;5)自动液体处理器运行时不要将手和其他物体伸入工作台区域——运动部件(夹持臂/移液通道)速度快且力量大(可造成挤压伤);6)清洁和去污程序内置在每天的关机流程中——不要跳过(否则长期残留可导致交叉污染和生物安全风险)。,运行前液路检查→病原体样品:BSC或气溶胶罩内→必须用带滤芯枪头→双重确认板位/板方向/样本ID→不伸手入工作区→关机清洗去污,视样品:BSL-2 PPE;护目镜;实验服,严禁无滤芯枪头运行含病原体的样品;严禁未确认板位就启动(跑错板代价极大);严禁手伸入运行中的液体处理器;严禁每天不执行关机清洁,用过的枪头按生物/化学危废,挤压伤:评估+就医,液体处理器全液路污染(跑含高浓度病原体+无滤芯):停机→在BSC中拆卸所有管路→消毒灭菌→验证(灭菌后取样培养),,"Biosafety in Microbiological and Biomedical Laboratories (BMBL), 6th Edition; CDC/NIH; https://www.cdc.gov/labs/BMBL.html",public_authoritative_source,"Biosafety in Microbiological and Biomedical Laboratories (BMBL), 6th Edition",CDC/NIH,,,https://www.cdc.gov/labs/BMBL.html,2026-07-18,auto-generate; pending human review,draft,液体处理器;气溶胶;滤芯;交叉污染;板位,zh-CN
KB-BLK-9164,CO中毒急救与气体识别,应急,一氧化碳CO中毒,通用,5,中毒;窒息;死亡,锅炉/煤气管道泄漏CO,一氧化碳中毒为什么被称为沉默杀手？如何判断和急救？,CO无色无味，与血红蛋白亲和力比O2高约240倍→形成碳氧血红蛋白(COHb)→组织缺氧。早期症状:头痛/恶心/疲劳/意识模糊→樱桃红色皮肤(晚期)→昏迷→死亡。低浓度慢性暴露也可造成脑损伤。急救:1)立即将中毒者移至通风处(新鲜空气);2)如有条件立即给纯氧(非再呼吸面罩)——加速CO从血红蛋白上解离(COHb半衰期空气约5小时，100%纯氧约1小时);3)呼叫急救并告知CO中毒(需要高压氧治疗);4)对无呼吸者进行心肺复苏。实验室在燃气管道/锅炉附近应安装CO检测报警器。,移至通风处→给纯氧(如有)→呼叫急救+告知CO中毒→CPR(如无呼吸)→高压氧治疗,N/A,严禁在怀疑CO泄漏区打开电器/开关;严禁忽略头痛/恶心等前兆,N/A,吸入CO后检查COHb水平(血氧饱和度仪可能错误显示正常——因为COHb被读为HbO2),CO泄漏无法控制:疏散→报火警+煤气公司,,OSHA 29 CFR 1910.1450; OSHA; https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450,public_authoritative_source,OSHA 29 CFR 1910.1450,OSHA,,,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450,2026-07-18,auto-generate; pending human review,draft,CO;一氧化碳;碳氧血红蛋白;高压氧;无色无味,zh-CN
KB-BLK-9165,化学品误食——不要催吐除非SDS明确指示,应急,化学品误食急救,化学,5,中毒;消化道灼伤;死亡,实验室内误食化学品,如果不小心喝了一小口化学品(如误把烧杯里的透明液体当水)，应该催吐吗？,大多数情况下绝对不要催吐！催吐可能造成二次伤害:1)腐蚀性化学品(酸/碱)在吞咽时已灼伤食道——呕吐使腐蚀物再次接触食道和口腔→食道穿孔风险;2)石油类溶剂/烃类——呕吐时可能吸入肺部(化学性肺炎——比消化道吸收更危险);3)泡沫产生物——可能在呕吐时产生泡沫堵塞气道。正确做法:1)立即用水漱口(吐出漱口水);2)如清醒可小口喝水/牛奶(<200mL以稀释)——但不是为催吐;3)立即就医+携带该化学品容器/SDS给医院——这对医生的正确治疗至关重要;4)如下任何情况发生——意识模糊/抽搐/呼吸困难——呼叫急救。仅当SDS/毒物中心明确指示催吐且受害者完全清醒时才考虑。,漱口(吐掉漱口水)→喝水/牛奶稀释(不催吐!)→立即就医+携带SDS和容器→如意识模糊/抽搐立即急救,N/A,严禁随意催吐(除非SDS/毒物中心明确);严禁给意识模糊者从口腔灌任何东西(窒息);严禁不看SDS自己处理,N/A,误食后即使当时无症状也必须就医(某些毒物延迟效应),受害者停止呼吸:在做好自身防护前提下CPR(注意化学品可能残留在口鼻和呕吐物中),,Prudent Practices in the Laboratory; National Academies Press; https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,public_authoritative_source,Prudent Practices in the Laboratory,National Academies Press,,,https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,2026-07-18,auto-generate; pending human review,draft,误食;催吐;消化道;腐蚀;SDS,zh-CN
KB-BLK-9166,实验室急救箱的标准配置和定期检查,应急,实验室急救箱配置与维护,通用,3,救治延迟;急救无效,急救箱缺物/过期/无人知道在哪,实验室急救箱应该放哪里？需要多久检查一次？里面需要什么？,急救箱应放在实验室入口附近显眼且易拿取的位置(标识清晰)，每层楼至少一个。内容物:1)无菌纱布(多种尺寸)+胶带+卷绷带+三角巾;2)一次性手套(丁腈，非乳胶——有些人乳胶过敏)+CPR面罩;3)烫伤膏/敷料+冰袋(一次性活化型);4)洗眼液(无菌生理盐水，500mL);5)碘伏/70%乙醇消毒棉片;6)剪刀(不锈钢)+镊子;7)急救指南手册(含化学品暴露处理+CPR流程图);8)紧急联系电话表(实验室负责人/安保/医疗/化学急救中心)。每月由指定安全员检查一次:补充缺物、检查过期(烫伤膏/洗眼液有效期)、确认CPR面罩完好。严禁挪作他用。每季度进行一次急救演练。,急救箱在入口附近+标识-每月检查补缺查过期-季度急救演练-指定安全员,N/A,严禁急救箱无标识/隐藏在柜中;严禁过期用品不换;严禁成员不知急救箱位置;严禁用品用于非急救用途,N/A,N/A,N/A,,OSHA 29 CFR 1910.1450; OSHA; https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450,public_authoritative_source,OSHA 29 CFR 1910.1450,OSHA,,,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450,2026-07-18,auto-generate; pending human review,draft,急救箱;急救;纱布;CPR面罩;每月检查,zh-CN
KB-BLK-9167,实验室的火灾荷载Fire Load——减少可燃物,消防,实验室火灾荷载管理,通用,3,火灾蔓延;火势加速,实验室内大量纸箱/木质家具,实验室为什么不能堆放空纸箱和旧木制家具？火灾荷载是什么概念？,火灾荷载(Fire Load)是单位面积内可燃物的总潜热(MJ/m²)——即可燃物燃烧释放的总能量。火灾荷载越高，火灾发生后的升温速度越快、最高温度越高、蔓延越迅速、灭火越困难。在一个普通办公房间，火灾荷载通常约400-800MJ/m²;但堆满纸箱/泡沫垫/旧设备的实验室可能超过2000MJ/m²——达到危险品库级别。纸箱的燃烧热约15MJ/kg，一个标准空纸箱约0.3kg→4.5MJ;一堆10个纸箱=45MJ且燃烧速度极快(表面积大)。实验室应保持最低火灾荷载:纸箱立即压平交回收、不用的旧木制家具和泡沫垫清除、实验台面仅存放当次实验必需物品。每半年核查一次火灾荷载(对杂物零容忍)。,立即压平纸箱(回收)→清除旧家具/泡沫垫→台面仅当天用品→每半年火灾荷载核查,N/A,严禁纸箱/泡沫垫/旧设备在实验室堆积;严禁大量纸张散放在热源附近;严禁将实验试剂存放在纸箱中,N/A,N/A,N/A,,OSHA 29 CFR 1910.1450; OSHA; https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450,public_authoritative_source,OSHA 29 CFR 1910.1450,OSHA,,,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450,2026-07-18,auto-generate; pending human review,draft,火灾荷载;可燃物;纸箱;热能;蔓延,zh-CN
KB-BLK-9168,实验室粉尘爆炸——看不见的杀手,消防,易燃粉尘爆炸预防,物理,5,粉尘爆炸;多米诺;建筑塌方,金属粉尘(铝粉/镁粉)/煤粉/面粉/塑料粉尘,一小堆金属铝粉也会爆炸吗？粉尘爆炸需要什么条件？,会！粉尘爆炸五要素(粉尘五角星):1)可燃粉尘(金属/煤/塑料/有机物)悬浮于空气中;2)浓度在爆炸下限(LEL)和上限之间;3)有氧化剂(空气中的氧气即可);4)有足够能量的点火源(火花/静电/热表面/明火);5)密闭或半密闭空间。实验室常忽视的粉尘风险:手套箱中积累的金属粉尘(手套箱内是密闭空间！)、纳米粉末研磨操作、金属3D打印。预防:操作可燃粉末时改用湿式操作代替干式(如湿研磨)、通风柜/手套箱+HEPA过滤、使用防爆电气和防静电措施、控制粉尘浓度(良好通风)、定期清洁表面沉积的粉尘(不要干扫——形成粉尘云)。如果沉积的可燃粉尘仅1mm厚——一旦被气流搅起悬浮——足以引起一次破坏性爆炸(一次爆炸搅起更多粉尘→二次更大爆炸→多米诺效应)。,湿法替代干法→通风柜/手套箱+HEPA→防爆电气+防静电→良好通风→湿法清洁(不干扫)→防粉尘积累,护目镜;防尘口罩(N95/P100);防静电实验服;防静电鞋,严禁干扫/压缩空气吹扫可燃粉尘;严禁在粉尘操作区产生火花/静电;严禁在密闭空间大量操作可燃粉末无防爆措施,可燃粉尘废物(金属粉等)按危废处置,N/A,粉尘爆炸→多米诺效应:可能一瞬间摧毁整个房间→立即撤离→不可尝试灭火,,Prudent Practices in the Laboratory; National Academies Press; https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,public_authoritative_source,Prudent Practices in the Laboratory,National Academies Press,,,https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,2026-07-18,auto-generate; pending human review,draft,粉尘爆炸;五要素;多米诺;铝粉;密闭空间,zh-CN
KB-BLK-9169,放射性废物衰变暂存的管理和操作,辐射,放射性废物暂存衰变,辐射,3,外照射;法规,短半衰期放射性废物暂存衰变,32P(半衰期14.3天)的放射性废物需要暂存多久才能清洁解控？,短半衰期放射性废物通过暂存进行衰变是最经济环保的处理途径。通常暂存≥10个半衰期后，废物的放射性活度衰减为初始值的约1/1000(2^10=1024)。对32P(T½=14.3天):10×14.3=143天≈5个月。对125I(T½=60天):10×60=600天≈20个月。对3H和14C:T½过长，衰变法不适用→交专业机构。暂存要求:1)废物桶标注核素+初始活度+封存日期+预测解控日期;2)废物桶放在指定的放射性废物暂存柜(上锁+辐射标识+通风);3)到达解控日期后，先用表面污染仪和γ谱仪检测(根据核素)——确认放射性水平低于清洁解控水平(一般<本底+0.5Bq/g);4)检测合格→可移除放射性废物标识→作为常规废物处置(仍不可回收再利用);5)如不合格→继续暂存或交专业机构。,暂存10个半衰期→检测(表面污染+G谱)→低于解控水平→移除标识→常规废物处置→不合格则继续暂存或交专业机构,手套;实验服;个人剂量计,严禁不到10个半衰期就检测;严禁不合格仍按常规废物处置;严禁不同核素废物混合暂存(半衰期不同造成交叉管理复杂);严禁不记录暂存起止时间,经衰变检测合格→常规废物;不合格→专业处置,N/A,放射性废物暂存柜故障(通风/锁/水淹):通知辐射安全负责人,,Prudent Practices in the Laboratory; National Academies Press; https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,public_authoritative_source,Prudent Practices in the Laboratory,National Academies Press,,,https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,2026-07-18,auto-generate; pending human review,draft,放射性废物;衰变;半衰期;解控;检测,zh-CN
KB-BLK-9170,个人剂量计(TLD/OSL)的正确佩戴和读取周期,辐射,个人剂量计TLD/OSL使用,辐射,3,剂量误读;漏测,不会使用或不佩戴个人剂量计,个人剂量计应该戴在身体哪个位置？多久换一次？,个人剂量计有佩戴位置的规定(因应测量的辐射场):1)常规操作(全身均匀照射)——戴在躯干中部(胸部或腰部)——通常夹在实验服领口或口袋里;2)手部剂量(如频繁操作β/γ源)——佩戴戒指型剂量计在惯用手食指根部;3)其他部位(眼部/甲状腺)——特定场景下使用;4)原则:佩戴在暴露可能性最大的体部位置，且在PPE外(不要戴在铅围裙下面——那样测不到你真实的受照剂量)。周期:TLD(热释光)和OSL(光致发光)剂量计通常每1-3个月由辐射安全服务公司更换读取一次。佩戴者不可自行拆开或清洗剂量计(水会导致TLD/OSL元件损坏丢失数据)。如果剂量计丢失或被水溅→立即向辐射安全负责人报告。控制剂量计(对照)应始终存储在远离辐射的安全位置。,"佩戴在躯干中部(胸/腰),PPE外→每1-3月更换读取→不拆不洗→丢失/水溅立即报告→对照剂量计储存在安全位",剂量计+实验服(此PPE为剂量计载体),严禁剂量计戴在铅围裙下;严禁拆开或用水清洗;严禁延迟更换周期;严禁带回家(应在实验室存放);严禁一人多枚混用,N/A,N/A,剂量计读数异常:立即调查—是真暴露还是剂量计误晒/污染→根据调查结果采取行动,,Prudent Practices in the Laboratory; National Academies Press; https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,public_authoritative_source,Prudent Practices in the Laboratory,National Academies Press,,,https://nap.nationalacademies.org/catalog/12654/prudent-practices-in-the-laboratory,2026-07-18,auto-generate; pending human review,draft,剂量计;TLD;OSL;佩戴位置;更换周期,zh-CN
